staffpin,confirmation_date
00021786,1999-07-01
00021787,1999-07-01
00021788,1999-07-01
00021789,1999-07-01
00021800,1999-07-01
00021804,1999-07-01
00021835,1999-07-01
00021879,1999-07-01
00021883,1999-07-01
00021916,1999-07-01
00021917,1999-07-01
00021918,1999-07-01
00021922,1999-07-01
00021924,1999-07-01
00021932,1999-07-01
00021938,1999-07-01
00021939,1999-07-01
00021941,1999-07-01
00021950,1999-07-01
00021953,1999-07-01
00021957,1999-07-01
00021971,1999-07-01
00021987,1999-07-01
00021996,1999-07-01
00022004,1999-07-01
00022027,1999-07-01
00022049,1999-07-01
00022053,1999-07-01
00022065,1999-07-01
00022083,1999-07-01
00022089,1999-07-01
00022093,1999-07-01
00022097,1999-07-01
00022098,1999-07-01
00022100,1999-07-01
00022103,1999-07-01
00022106,1999-07-01
00022130,1999-07-01
00022132,1999-07-01
00022138,1999-07-01
00022145,1999-07-01
00022169,1999-07-01
00022171,1999-07-01
00022179,1999-07-01
00022182,1999-07-01
00022188,1999-07-01
00022190,1999-07-01
00022191,1999-07-01
00022192,1999-07-01
00022197,1999-07-01
00022206,1999-07-01
00022244,1999-07-01
00022248,1999-07-01
00022257,1999-07-01
00022264,1999-07-01
00022265,1999-07-01
00022268,1999-07-01
00022271,1999-07-01
00022281,1999-07-01
00022284,1999-07-01
00022290,1999-07-01
00022292,1999-07-01
00022295,1999-07-01
00022329,1999-07-01
00022342,1999-07-01
00022346,1999-07-01
00022349,1999-07-01
00022359,1999-07-01
00022362,1999-07-01
00022364,1999-07-01
00022365,1999-07-01
00022367,1999-07-01
00022371,1999-07-01
00022372,1999-07-01
00022382,1999-07-01
00022400,1999-07-01
00022401,1999-08-01
00022409,1999-07-01
00022412,1999-07-01
00022415,1999-07-01
00022433,1999-07-01
00022437,1999-07-01
00022445,1999-07-01
00022448,1999-07-01
00022451,1999-07-01
00022460,1999-07-01
00022464,1999-07-01
00022470,1999-07-01
00022477,1999-07-01
00022481,1999-07-01
00022497,1999-07-01
00022503,1999-07-01
00022510,1999-07-01
00022511,1999-07-01
00022517,1999-07-01
00022533,1999-07-01
00022534,1999-07-01
00022536,1999-07-01
00022542,1999-07-01
00022544,1999-07-01
00022553,1999-07-01
00022559,1999-07-01
00022566,1999-07-01
00022571,1999-07-01
00022579,1999-07-01
00022582,1999-07-01
00022583,1999-07-01
00022584,1999-07-01
00022593,1999-07-01
00022610,1999-07-01
00022613,1999-07-01
00022615,1999-07-01
00022616,1999-07-01
00022631,1999-07-01
00022638,1999-07-01
00022647,1999-07-01
00022649,1999-07-01
00022661,1999-07-01
00022666,1999-07-01
00022668,1999-07-01
00022670,1999-07-01
00022674,1999-07-01
00022676,1999-07-01
00022682,1999-07-01
00022687,1999-07-01
00022690,1999-07-01
00022695,1999-07-01
00022697,1999-07-01
00022704,1999-07-01
00022715,1999-07-01
00022735,1999-07-01
00022736,1999-07-01
00022737,1999-07-01
00022738,1999-07-01
00022741,1999-07-01
00022748,1999-07-01
00022750,1999-07-01
00022763,1999-07-01
00022777,1999-07-01
00022782,1999-07-01
00022783,1999-07-01
00022785,1999-07-01
00022789,1999-07-01
00022790,1999-07-01
00022796,1999-07-01
00022803,1999-07-01
00022812,1999-07-01
00022830,1999-07-01
00022844,1999-07-01
00022846,1999-07-01
00022853,1999-07-01
00022867,1999-07-01
00022874,1999-07-01
00022876,1999-07-01
00022887,1999-07-01
00022898,1999-07-01
00022908,1999-07-01
00022925,1999-07-01
00022931,1999-07-01
00022934,1999-07-01
00022940,1999-07-01
00022942,1999-07-01
00022943,1999-07-01
00022965,1999-07-01
00022968,1999-07-01
00022978,1999-07-01
00022986,1999-07-01
00022995,1999-07-01
00022999,1999-07-01
00023000,1999-07-01
00023008,1999-07-01
00023015,1999-07-01
00023023,1999-07-01
00023026,1999-07-01
00023029,1999-07-01
00023031,1999-07-01
00023039,1999-07-01
00023044,1999-07-01
00023047,1999-07-01
00023049,1999-07-01
00023053,1999-07-01
00023058,1999-07-01
00023059,1999-07-01
00023062,1999-07-01
00023067,1999-07-01
00023072,1999-07-01
00023074,1999-07-01
00023077,1999-07-01
00023079,1999-07-01
00023094,1999-07-01
00023102,1999-07-01
00023108,1999-07-01
00023116,1999-07-01
00023119,1999-07-01
00023128,1999-07-01
00023137,1999-07-01
00023162,1999-07-01
00023163,1999-07-01
00023165,1999-07-01
00023170,1999-07-01
00023172,1999-07-01
00023173,1999-07-01
00023175,1999-07-01
00023180,1999-07-01
00023200,1999-07-01
00023212,1999-07-01
00023237,1999-07-01
00023246,1999-07-01
00023247,1999-07-01
00023248,1999-07-01
00023251,1999-07-01
00023253,1999-07-01
00023255,1999-07-01
00023256,1999-07-01
00023257,1999-07-01
00023260,1999-07-01
00023266,1999-07-01
00023270,1999-07-01
00023284,1999-07-01
00023298,1999-07-01
00023300,1999-07-01
00023308,1999-07-01
00023319,1999-07-01
00023320,1999-07-01
00023325,1999-07-01
00023351,1999-07-01
00023357,1999-07-01
00023358,1999-07-01
00023361,1999-07-01
00023365,1999-07-01
00023371,1999-07-01
00023393,1999-07-01
00023395,1999-07-01
00023405,1999-07-01
00023407,1999-07-01
00023421,1999-07-01
00023426,1999-07-01
00023433,1999-07-01
00023439,1999-07-01
00023447,1999-07-01
00023465,1999-07-01
00023483,1999-07-01
00023511,1999-07-01
00023514,1999-07-01
00023528,1999-07-01
00023533,1999-07-01
00023537,1999-07-01
00023545,1999-07-01
00023553,1999-07-01
00023556,1999-07-01
00023564,1999-07-01
00023569,1999-07-01
00023578,1999-07-01
00023581,1999-07-01
00023589,1999-07-01
00023597,1999-07-01
00023599,1999-07-01
00023605,1999-07-01
00023633,1999-07-01
00023641,1999-07-01
00023649,1999-07-01
00023659,1999-07-01
00023660,1999-07-01
00023665,1999-07-01
00023677,1999-07-01
00023687,1999-07-01
00023692,1999-07-01
00023699,1999-07-01
00023703,1999-07-01
00023720,1999-07-01
00023727,1999-07-01
00023739,1999-07-01
00023740,1999-07-01
00023741,1999-07-01
00023753,1999-07-01
00023764,1999-07-01
00023770,1999-07-01
00023775,1999-07-01
00023811,1999-07-01
00023821,1999-07-01
00023861,1999-07-01
00023881,1999-07-01
00023882,1999-07-01
00023883,1999-07-01
00023893,1999-07-01
00023904,1999-07-01
00023915,1999-07-01
00023942,1999-07-01
00023955,1999-07-01
00023959,1999-07-01
00023962,1999-07-01
00023986,1999-07-01
00024002,1999-07-01
00024008,1999-07-01
00024011,1999-07-01
00024044,1999-07-01
00024094,1999-07-01
00024095,1999-07-01
00024096,1999-07-01
00024101,1999-07-01
00024102,1999-07-01
00024106,1999-07-01
00024113,1999-07-01
00024127,1999-07-01
00024162,1999-07-01
00024174,1999-07-01
00024178,1999-07-01
00024212,1999-07-01
00024229,1999-07-01
00024234,1999-07-01
00024235,1999-07-01
00024245,1999-07-01
00024274,1999-07-01
00024285,1999-07-01
00024289,1999-07-01
00024291,1999-07-01
00024336,1999-07-01
00024357,1999-08-01
00024363,1999-07-01
00024377,1999-07-01
00024385,1999-07-01
00024393,1999-07-01
00024394,1999-07-01
00024403,1999-07-01
00024436,1999-07-01
00024446,1999-07-01
00024450,1999-07-01
00024453,1999-07-01
00024458,1999-07-01
00024469,1999-07-01
00024471,1999-08-01
00024477,1999-07-01
00024484,1999-07-01
00024504,1999-07-01
00024505,1999-07-01
00024535,1999-07-01
00024546,1999-07-01
00024551,1999-07-01
00024557,1999-07-01
00024558,1999-07-01
00024562,1999-07-01
00024571,1999-07-01
00024574,1999-07-01
00024582,1999-07-01
00024594,1999-07-01
00024604,1999-07-01
00024616,1999-07-01
00024626,1999-07-01
00024633,1999-07-01
00024641,1999-07-01
00024663,1999-07-01
00024670,1999-07-01
00024685,1999-07-01
00024704,1999-07-01
00024713,1999-07-01
00024727,1999-07-01
00024744,1999-07-01
00024746,1999-07-01
00024750,1999-07-01
00024753,1999-07-01
00024766,1999-07-01
00024773,1999-07-01
00024774,1999-07-01
00024794,1999-07-01
00024797,1999-07-01
00024800,1999-07-01
00024801,1999-07-01
00024816,1999-07-01
00024824,1999-07-01
00024833,1999-07-01
00024846,1999-07-01
00024854,1999-07-01
00024865,1999-07-01
00024873,1999-07-01
00024890,1999-07-01
00024902,1999-07-01
00024909,1999-07-01
00024911,1999-07-01
00024919,1999-07-01
00024920,1999-07-01
00024929,1999-07-01
00024935,1999-07-01
00024952,1999-07-01
00024955,1999-07-01
00024985,1999-07-01
00024990,1999-07-01
00024993,1999-07-01
00025005,1999-08-01
00025029,1999-08-01
00025042,1999-07-01
00025058,1999-07-01
00025059,1999-07-01
00025060,1999-07-01
00025062,1999-07-01
00025085,1999-07-01
00025086,1999-07-01
00025092,1999-07-01
00025100,1999-07-01
00025104,1999-08-01
00025124,1999-07-01
00025136,1999-07-01
00025145,1999-07-01
00025151,1999-07-01
00025154,1999-07-01
00025166,1999-07-01
00025191,1999-07-01
00025198,1999-07-01
00025203,1999-07-01
00025207,1999-07-01
00025212,1999-07-01
00025221,1999-07-01
00025228,1999-07-01
00025258,1999-07-01
00025261,1999-07-01
00025273,1999-07-01
00025284,1999-07-01
00025286,1999-07-01
00025297,1999-07-01
00025315,1999-07-01
00025324,1999-07-01
00025333,1999-07-01
00025344,1999-07-01
00025385,1999-07-01
00025398,1999-07-01
00025401,1999-07-01
00025407,1999-07-01
00025408,1999-07-01
00025416,1999-07-01
00025418,1999-07-01
00025420,1999-07-01
00025424,1999-07-01
00025443,1999-07-01
00025448,1999-07-01
00025455,1999-07-01
00025459,1999-07-01
00025469,1999-07-01
00025474,1999-07-01
00025476,1999-07-01
00025479,1999-07-01
00025493,1999-07-01
00025497,1999-07-01
00025511,1999-07-01
00025513,1999-07-01
00025516,1999-07-01
00025523,1999-07-01
00025531,1999-07-01
00025532,1999-07-01
00025536,1999-07-01
00025544,1999-07-01
00025550,1999-07-01
00025553,1999-07-01
00025560,1999-07-01
00025571,1999-07-01
00025585,1999-07-01
00025586,1999-07-01
00025591,1999-07-01
00025593,1999-07-01
00025613,1999-07-01
00025621,1999-07-01
00025627,1999-07-01
00025630,1999-07-01
00025652,1999-07-01
00025653,1999-07-01
00025669,1999-07-01
00025671,1999-07-01
00025675,1999-07-01
00025676,1999-07-01
00025684,1999-07-01
00025686,1999-08-01
00025694,1999-08-01
00025696,1999-07-01
00025708,1999-07-01
00025716,1999-07-01
00025721,1999-07-01
00025728,1999-07-01
00025730,1999-07-01
00025736,1999-07-01
00025742,1999-07-01
00025758,1999-08-01
00025764,1999-07-01
00025765,1999-07-01
00025769,1999-07-01
00025772,1999-07-01
00025785,1999-07-01
00025803,1999-07-01
00025806,1999-07-01
00025809,1999-07-01
00025814,1999-07-01
00025824,1999-07-01
00025832,1999-07-01
00025842,1999-07-01
00025845,1999-07-01
00025850,1999-07-01
00025851,1999-07-01
00025872,1999-08-01
00025879,1999-07-01
00025883,1999-07-01
00025898,1999-07-01
00025899,1999-07-01
00025912,1999-07-01
00025914,1999-07-01
00025920,1999-07-01
00025943,1999-07-01
00025944,1999-07-01
00025952,1999-07-01
00025954,1999-07-01
00025963,1999-07-01
00025964,1999-07-01
00025972,1999-07-01
00025973,1999-07-01
00025974,1999-07-01
00025998,1999-07-01
00026005,1999-07-01
00026011,1999-07-01
00026023,1999-07-01
00026030,1999-07-01
00026032,1999-07-01
00026052,1999-07-01
00026056,1999-07-01
00026069,1999-07-01
00026080,1999-07-01
00026086,1999-07-01
00026092,1999-07-01
00026099,1999-07-01
00026111,1999-07-01
00026114,1999-07-01
00026121,1999-07-01
00026126,1999-07-01
00026134,1999-07-01
00026152,1999-07-01
00026180,1999-07-01
00026186,1999-07-01
00026194,1999-07-01
00026199,1999-07-01
00026205,1999-07-01
00026207,1999-08-01
00026208,1999-08-01
00026210,1999-07-01
00026211,1999-08-01
00026214,1999-08-01
00026235,1999-07-01
00026244,1999-07-01
00026248,1999-07-01
00026250,1999-07-01
00026251,1999-07-01
00026254,1999-07-01
00026268,1999-07-01
00026277,1999-07-01
00026288,1999-07-01
00026300,1999-08-01
00026306,1999-07-01
00026314,1999-07-01
00026318,1999-07-01
00026328,1999-07-01
00026332,1999-07-01
00026333,1999-07-01
00026334,1999-07-01
00026338,1999-07-01
00026348,1999-07-01
00026355,1999-07-01
00026374,1999-07-01
00026395,1999-07-01
00026401,1999-07-01
00026406,1999-07-01
00026411,1999-07-01
00026428,1999-07-01
00026431,1999-07-01
00026432,1999-07-01
00026446,1999-07-01
00026463,1999-07-01
00026465,1999-07-01
00026468,1999-07-01
00026480,1999-07-01
00026502,1999-07-01
00026503,1999-07-01
00026504,1999-07-01
00026515,1999-07-01
00026516,1999-10-01
00026523,1999-07-01
00026524,1999-07-01
00026526,1999-07-01
00026535,1999-07-01
00026549,2002-01-05
00026553,1999-07-01
00026554,1999-07-01
00026559,1999-07-01
00026573,1999-07-01
00026582,1999-07-01
00026586,1999-07-01
00026588,1999-07-01
00026591,1999-07-01
00026592,1999-07-01
00026598,1999-07-01
00026620,1999-07-01
00026625,1999-07-01
00026647,1999-10-01
00026650,1999-08-01
00026664,1999-07-01
00026665,1999-07-01
00026678,1999-07-01
00026683,1999-07-01
00026685,1999-07-01
00026698,1999-07-01
00026711,1999-07-01
00026717,1999-07-01
00026724,1999-07-01
00026725,1999-07-01
00026728,1999-07-01
00026731,1999-07-01
00026739,1999-07-01
00026741,1999-07-01
00026766,1999-07-01
00026767,1999-07-01
00026774,1999-07-01
00026780,1999-07-01
00026783,1999-11-01
00026814,1999-07-01
00026865,1999-07-01
00026872,1999-12-01
00026874,1999-07-01
00026882,1999-07-01
00026883,1999-07-01
00026886,1999-07-01
00026895,1999-07-01
00026898,1999-07-01
00026903,1999-07-01
00026923,1999-07-01
00026933,1999-07-01
00026973,1999-07-01
00026975,1999-07-01
00026979,1999-07-01
00026984,1999-07-01
00026987,1999-07-01
00027001,1999-07-01
00027018,1999-10-01
00027019,1999-10-01
00027028,1999-11-01
00027048,1999-07-01
00027061,1999-11-01
00027081,1999-11-01
00027082,1999-08-01
00027083,1999-07-01
00027117,1999-07-01
00027123,1999-10-01
00027128,1999-07-01
00027146,1999-07-01
00027150,1999-07-01
00027157,1999-07-01
00027159,1999-07-01
00027162,1999-07-01
00027168,1999-07-01
00027179,1999-10-01
00027182,1999-11-01
00027192,1999-11-01
00027219,1999-07-01
00027221,1999-07-01
00027229,1999-07-01
00027231,1999-07-01
00027238,1999-07-01
00027244,1999-07-01
00027271,1999-07-01
00027296,1999-10-01
00027298,1999-07-01
00027307,1999-07-01
00027308,1999-07-01
00027317,1999-07-01
00027320,1999-10-01
00027340,1999-10-01
00027341,1999-07-01
00027342,1999-10-01
00027358,1999-07-01
00027372,1999-10-01
00027385,1999-10-01
00027407,1999-08-01
00027431,1999-07-01
00027432,1999-10-01
00027445,1999-10-01
00027468,1999-07-01
00027480,1999-10-01
00027481,1999-11-01
00027483,1999-07-01
00027496,1999-11-01
00027523,1999-11-01
00027531,1999-07-01
00027535,1999-07-01
00027548,1999-07-01
00027571,1999-07-01
00027605,1999-07-01
00027623,1999-07-01
00027627,1999-07-01
00027655,1999-07-01
00027657,1999-07-01
00027658,1999-07-01
00027669,1999-07-01
00027679,1999-07-01
00027683,1999-07-01
00027698,1999-10-01
00027702,1999-08-01
00027708,1999-11-01
00027739,1999-07-01
00027742,1999-07-01
00027783,1999-07-01
00027784,1999-07-01
00027805,1999-11-01
00027822,1999-07-01
00027876,1999-07-01
00027877,1999-07-01
00027900,1999-07-01
00027912,1999-11-01
00027914,1999-10-01
00027917,1999-10-01
00027919,1999-09-01
00027928,1999-07-01
00027939,1999-07-01
00027944,1999-07-01
00027959,1999-08-01
00027962,1999-07-01
00027963,1999-07-01
00027973,1999-07-01
00027979,1999-07-01
00027983,1999-07-01
00027991,1999-07-01
00028009,1999-10-01
00028024,1999-10-01
00028035,1999-10-01
00028070,1999-10-01
00028089,1999-10-01
00028099,1999-10-01
00028110,1999-10-01
00028132,1999-10-01
00028147,1999-10-01
00028207,1999-10-01
00028211,1999-10-01
00028240,1999-10-01
00028244,1999-10-01
00028250,1999-10-01
00028252,1999-10-01
00028254,1999-10-01
00028255,1999-10-01
00028262,1999-10-01
00028271,1999-10-01
00028288,1999-12-01
00028299,1999-12-01
00028311,1999-10-01
00028317,1999-10-01
00028325,1999-10-01
00028339,2000-02-01
00028363,2000-02-01
00028370,2000-03-01
00028372,2000-03-01
00028432,1999-10-01
00028508,2000-02-01
00028524,2000-01-01
00028572,2000-06-01
00028595,2000-06-01
00028609,2000-06-01
00028635,2000-06-01
00028646,1999-12-01
00028677,2000-06-01
00028681,2000-06-01
00028685,2000-06-01
00028707,2000-06-01
00028797,2000-07-01
00028813,2000-07-01
00028827,2000-08-01
00028838,2000-09-01
00028863,2000-08-01
00028925,2000-09-01
00028928,2000-07-01
00028939,2000-07-01
00028963,2000-09-01
00028979,2000-09-01
00028999,2000-09-01
00029053,2000-01-01
00029065,2000-01-01
00029073,2000-01-01
00029085,2000-01-01
00029104,2000-01-01
00029111,2000-01-01
00029129,2000-01-01
00029240,2000-06-01
00029260,2000-06-01
00029308,2000-08-01
00029315,2000-08-01
00029369,2000-07-01
00029375,2000-07-01
00029420,2000-07-01
00029437,2000-08-01
00029450,2000-08-01
00029457,2000-08-01
00029466,2000-08-01
00029473,2000-08-01
00029483,2000-08-01
00029497,2000-07-01
00029535,2000-07-01
00029536,2000-07-01
00029547,2000-07-01
00029553,1999-07-01
00029554,1999-07-01
00029565,1999-07-01
00029568,1999-07-01
00029580,1999-07-01
00029588,1999-07-01
00029596,1999-07-01
00029616,1999-07-01
00029633,1999-07-01
00029651,1999-07-01
00029679,1999-11-01
00029690,1999-08-01
00029696,1999-07-01
00029697,1999-07-01
00029698,1999-07-01
00029707,1999-07-01
00029711,1999-07-01
00029721,1999-07-01
00029726,1999-07-01
00029731,1999-07-01
00029734,1999-07-01
00029748,1999-07-01
00029766,1999-07-01
00029768,1999-07-01
00029769,1999-08-01
00029771,1999-08-01
00029772,1999-07-01
00029789,1999-07-01
00029795,1999-07-01
00029798,1999-07-01
00029802,1999-07-01
00029806,1999-07-01
00029807,1999-08-01
00029809,1999-07-01
00029816,1999-07-01
00029845,1999-08-01
00029847,1999-07-01
00029867,1999-07-01
00029874,1999-07-01
00029877,1999-07-01
00029879,1999-07-01
00029880,1999-07-01
00029891,1999-07-01
00029895,1999-07-01
00029914,1999-07-01
00029919,1999-08-01
00029950,1999-07-01
00029961,1999-07-01
00029967,1999-07-01
00029982,1999-07-01
00029987,1999-07-01
00029995,1999-07-01
00030013,1999-07-01
00030038,1999-07-01
00030047,1999-07-01
00030052,1999-07-01
00030104,1999-07-01
00030111,1999-07-01
00030125,1999-07-01
00030145,1999-07-01
00030303,2000-01-01
00030397,1999-07-01
00030504,1999-07-01
00030574,2000-04-01
00030588,2000-04-01
00030593,2000-04-01
00030627,2000-02-01
00030700,1999-07-01
00030807,1999-07-01
00030836,1999-12-01
00030878,2000-02-01
00030888,2001-08-01
00030904,2001-08-01
00030919,2002-06-01
00030924,2002-01-01
00030943,2002-02-01
00030952,2002-02-01
00030963,2000-06-01
